pair_id,repo,snapshot_tag,snapshot_key,event_id,event_observation_id,ground_truth_policy,ground_truth_source,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
15,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,gzlib.c,.c,446.0,16253.0,0.2729957546299145,0.7356790119956407,0.273542600896861,0.0,0.34564304345364694,0.0,49.0,3.0,1094.0,103.0,2.0,1.0,4360.096377314815,3.3636805555555553,6.102558594613569,9.69609431131315,3.912023005428146,1.3862943611198906,6.9985096422506015,4.6443908991413725
15,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,gzwrite.c,.c,461.0,19237.0,0.21344284451837606,0.7388396477664724,0.28633405639913234,0.0,0.32900919946414553,0.0,50.0,3.0,1461.0,86.0,1.0,1.0,4360.096377314815,124.18616898148149,6.135564891081739,9.86464276871256,3.9318256327243257,1.3862943611198906,7.2875606403097235,4.465908118654584
16,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,inftrees.c,.c,241.0,13023.0,0.3280350149735084,0.7914794157844615,0.17842323651452283,0.0,0.35435848577304907,0.0,86.0,4.0,2271.0,25.0,1.0,1.0,4360.131307870371,0.0,5.488937726156687,9.474549088242322,4.465908118654584,1.6094379124341003,7.7284157798410416,3.258096538021482
16,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,inffast.c,.c,296.0,12924.0,0.24729186010523058,0.7607225617855676,0.14864864864864866,0.0,0.31200828285202875,0.0,33.0,1.0,1242.0,5.0,1.0,1.0,4360.120358796296,124.18616898148149,5.6937321388027,9.46691869937663,3.5263605246161616,0.6931471805599453,7.1252830915107115,1.791759469228055
17,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,trees.c,.c,850.0,40639.0,0.2730136076182977,0.6475665413573177,0.14705882352941177,0.00714623625566233,0.29181510622440743,0.0,53.0,4.0,2921.0,643.0,1.0,1.0,4360.131307870371,124.18616898148149,6.7464121285733745,10.612508082252363,3.9889840465642745,1.6094379124341003,7.980023592310645,6.467698726104354
17,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,crc32.c,.c,855.0,31605.0,0.2460686600221484,0.7170796854814991,0.1695906432748538,0.0,0.3048384939646511,0.0,53.0,4.0,3341.0,267.0,2.0,2.0,4360.131307870371,14.494583333333333,6.752270376141742,10.36110225496905,3.9889840465642745,1.6094379124341003,8.114324709155339,5.5909869805108565
18,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,zconf.h,.h,484.0,16682.0,0.26957199376573554,0.7291500238070497,0.15495867768595042,0.06220518194563755,0.32085469566153896,0.0,90.0,5.0,1827.0,27.0,1.0,1.0,4360.131307870371,122.46549768518518,6.184148890937483,9.722145515855674,4.51085950651685,1.791759469228055,7.510977752014095,3.332204510175204
18,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,inffixed.h,.h,89.0,6332.0,0.23989260897030953,0.2911658407499133,0.011235955056179775,0.013955135239879369,0.15130132083784212,0.0,4.0,0.0,618.0,0.0,1.0,0.0,4360.1009375,4334.217407407407,4.499809670330265,8.753529336516431,1.6094379124341003,0.0,6.428105272684596,0.0
19,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,zlib.h,.h,1550.0,96778.0,0.2696687263634297,0.7614454560598592,0.005806451612903226,0.024792751344358523,0.2842150958581768,0.0,168.0,10.0,6640.0,411.0,2.0,2.0,4360.131307870371,0.0,7.346655163176539,11.480185307580555,5.1298987149230735,2.3978952727983707,8.801017833540714,6.021023349349527
19,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,crc32.h,.h,9382.0,591749.0,0.3795747859311972,0.5664300693011651,0.0014922191430398635,0.0,0.2378161656932401,0.0,5.0,0.0,10908.0,0.0,1.0,0.0,4360.099872685185,1695.5130092592592,9.146654820290049,13.29083952737623,1.791759469228055,0.0,9.297343415597757,0.0
20,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,1,case,zutil.h,.h,211.0,7247.0,0.3688422795639575,0.759197081410901,0.2843601895734597,0.0,0.38921138204856015,0.0,68.0,2.0,1035.0,21.0,2.0,1.0,4360.131307870371,124.18616898148149,5.356586274672012,8.888480847722816,4.23410650459726,1.0986122886681098,6.943122422819428,3.091042453358316
20,zlib,v1.3,zlib:v1.3,CVE-2023-45853,zlib:v1.3:CVE-2023-45853,expanded_advisory_plus_explicit,osv_range,0,control,inftrees.h,.h,50.0,2928.0,0.42725409836065575,0.8722707335603254,0.02,0.0,0.37396135369973527,0.0,20.0,2.0,354.0,8.0,1.0,1.0,4360.131307870371,124.18616898148149,3.9318256327243257,7.982416346827733,3.044522437723423,1.0986122886681098,5.872117789475416,2.1972245773362196
21,zlib,v1.3,zlib:v1.3,CVE-2014-9485,zlib:v1.3:CVE-2014-9485,expanded_advisory_plus_explicit,explicit_id,1,case,contrib/minizip/miniunz.c,.c,545.0,17688.0,0.2705789235639982,0.7475218057840256,0.20733944954128442,0.0,0.33128089501631164,2.0,20.0,5.0,6051.0,72.0,3.0,3.0,4360.1009375,0.13186342592592593,6.302618975744905,9.780698256443507,3.044522437723423,1.791759469228055,8.708144074908246,4.290459441148391
21,zlib,v1.3,zlib:v1.3,CVE-2014-9485,zlib:v1.3:CVE-2014-9485,expanded_advisory_plus_explicit,explicit_id,0,control,contrib/blast/blast.c,.c,384.0,18162.0,0.3225966303270565,0.7583387726777382,0.13802083333333334,0.0,0.3335941778306319,2.0,6.0,0.0,652.0,0.0,1.0,0.0,4360.099872685185,2594.58494212963,5.953243334287785,9.807141836749443,1.9459101490553132,0.0,6.481577129276431,0.0
22,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2023-50246,jq:jq-1.7rc1:CVE-2023-50246,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,1,case,src/jv.c,.c,1654.0,52180.0,0.24741280183978537,0.6792843590400518,0.13724304715840388,0.09628960053372601,0.30157005335191633,1.0,87.0,7.0,3800.0,128.0,17.0,5.0,3987.388136574074,0.0018981481481481482,7.411556287811163,10.862473722937901,4.477336814478207,2.0794415416798357,8.24301946898925,4.859812404361672
22,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2023-50246,jq:jq-1.7rc1:CVE-2023-50246,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,0,control,src/compile.c,.c,1169.0,45279.0,0.2377702687780207,0.6936184443172025,0.2018819503849444,0.0539158811108031,0.3119432666368965,1.0,106.0,4.0,3419.0,64.0,10.0,4.0,4000.1028703703705,5.5306597222222225,7.064759027791802,10.720620712877064,4.672828834461906,1.6094379124341003,8.13739583005665,4.174387269895637
23,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,1,case,src/decNumber/decBasic.c,.c,2323.0,179866.0,0.2184459542103566,0.5997386913547107,0.28971157985363755,0.09068905956085178,0.30465919468754155,2.0,1.0,0.0,3908.0,0.0,1.0,0.0,1376.3455324074075,1376.3455324074075,7.751045117971802,12.099972967870523,0.6931471805599453,0.0,8.271036865792954,0.0
23,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,0,control,src/decNumber/decCommon.c,.c,1146.0,85067.0,0.2215430190320571,0.6281917123959336,0.26527050610820246,0.024792751344358523,0.30051834885636514,2.0,1.0,0.0,1835.0,0.0,1.0,0.0,1376.3455324074075,1376.3455324074075,7.044905117129371,11.351206215643018,0.6931471805599453,0.0,7.515344571180436,0.0
24,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,1,case,src/decNumber/decNumber.c,.c,4769.0,389135.0,0.2127564983874491,0.5783237067117801,0.30236946949045923,0.14898479604392972,0.30860908914639174,2.0,2.0,1.0,8147.0,6.0,2.0,1.0,1376.3455324074075,11.30900462962963,8.470101583882387,12.871684175895599,1.0986122886681098,0.6931471805599453,9.005527777346696,1.9459101490553132
24,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,0,control,src/decNumber/decimal64.c,.c,527.0,37681.0,0.2666065125660147,0.6532100037389624,0.22011385199240988,0.0,0.3086492498948222,2.0,1.0,0.0,839.0,0.0,1.0,0.0,1376.3455324074075,1376.3455324074075,6.269096283706261,10.536937805837946,0.6931471805599453,0.0,6.733401891837359,0.0
25,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,1,case,src/util.c,.c,382.0,13061.0,0.2917081387336345,0.7515188111145261,0.18586387434554974,0.0,0.33470169310914266,1.0,33.0,2.0,704.0,14.0,11.0,2.0,3293.9426736111113,5.5306597222222225,5.948034989180646,9.477462530462603,3.5263605246161616,1.0986122886681098,6.558197802812269,2.70805020110221
25,jq,jq-1.7rc1,jq:jq-1.7rc1,OSV-2024-330,jq:jq-1.7rc1:OSV-2024-330,expanded_advisory_plus_explicit,osv_range,0,control,src/jv_print.c,.c,369.0,11939.0,0.2627523243152693,0.725966400893291,0.08130081300813008,0.0,0.2923241044776726,1.0,44.0,1.0,965.0,23.0,13.0,1.0,3987.388136574074,11.149409722222222,5.91350300563827,9.387649386946594,3.8066624897703196,0.6931471805599453,6.873163834212518,3.1780538303479458
26,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2024-23337,jq:jq-1.7rc1:CVE-2024-23337,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,1,case,src/jv_aux.c,.c,634.0,21224.0,0.21593479080286468,0.6979200116408465,0.22082018927444794,0.0,0.3032118752068359,1.0,33.0,2.0,1007.0,11.0,8.0,2.0,3897.1707523148148,16.177905092592592,6.453624998892692,9.962935011179548,3.5263605246161616,1.0986122886681098,6.915723448631314,2.4849066497880004
26,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2024-23337,jq:jq-1.7rc1:CVE-2024-23337,expanded_advisory_plus_explicit,explicit_id+nvd_ref+osv_range+osv_ref,0,control,src/jv_parse.c,.c,793.0,26985.0,0.22434685936631463,0.6965919494430414,0.19167717528373265,0.0,0.29812434992358716,1.0,47.0,4.0,1623.0,41.0,8.0,2.0,3983.3416087962964,4.198680555555556,6.677083461247136,10.203073491990732,3.871201010907891,1.6094379124341003,7.392647520721623,3.7376696182833684
27,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2025-49014,jq:jq-1.7rc1:CVE-2025-49014,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,1,case,src/builtin.c,.c,1723.0,60271.0,0.21751754575168822,0.6601726865544361,0.1625072547881602,0.12714630279043745,0.2973268665718827,1.0,257.0,17.0,4589.0,108.0,37.0,5.0,4000.1028703703705,2.897650462962963,7.452402451223638,11.006622929931822,5.552959584921617,2.8903717578961645,8.431635303054591,4.6913478822291435
27,jq,jq-1.7rc1,jq:jq-1.7rc1,CVE-2025-49014,jq:jq-1.7rc1:CVE-2025-49014,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,0,control,src/lexer.c,.c,2108.0,73188.0,0.2440973930152484,0.679742686425779,0.09013282732447818,0.15545888516776377,0.2956361836399027,1.0,11.0,3.0,5585.0,628.0,4.0,2.0,3086.079097222222,20.170358796296295,7.653969180478774,11.200800415433207,2.4849066497880004,1.3862943611198906,8.628018746505122,6.444131256700441
28,jq,jq-1.7rc1,jq:jq-1.7rc1,GHSA-F946-J5J2-4W5M,jq:jq-1.7rc1:GHSA-F946-J5J2-4W5M,expanded_advisory_plus_explicit,explicit_id,1,case,src/main.c,.c,694.0,27075.0,0.2571006463527239,0.7225519910049051,0.020172910662824207,0.0,0.2731499850352764,1.0,174.0,19.0,3336.0,195.0,23.0,7.0,4000.1028703703705,2.8983564814814815,6.543911845564792,10.206403005628498,5.1647859739235145,2.995732273553991,8.112827478751374,5.278114659230517
28,jq,jq-1.7rc1,jq:jq-1.7rc1,GHSA-F946-J5J2-4W5M,jq:jq-1.7rc1:GHSA-F946-J5J2-4W5M,expanded_advisory_plus_explicit,explicit_id,0,control,src/execute.c,.c,1146.0,37414.0,0.23253327631367937,0.6894143780572233,0.14834205933682373,0.05077946401986964,0.2957796796348371,1.0,119.0,6.0,3758.0,88.0,13.0,4.0,4000.1028703703705,0.0018981481481481482,7.044905117129371,10.529826972514458,4.787491742782046,1.9459101490553132,8.231908243564177,4.48863636973214
29,psf-requests,v2.28.2,psf-requests:v2.28.2,CVE-2023-32681,psf-requests:v2.28.2:CVE-2023-32681,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,1,case,requests/sessions.py,.py,678.0,30180.0,0.28015241882041086,0.7603314787284446,0.06489675516224189,0.05584207132686636,0.30990316152867087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.520621127558696,10.31496786629908,0.0,0.0,0.0,0.0
29,psf-requests,v2.28.2,psf-requests:v2.28.2,CVE-2023-32681,psf-requests:v2.28.2:CVE-2023-32681,expanded_advisory_plus_explicit,explicit_id+osv_range+osv_ref,0,control,requests/utils.py,.py,852.0,33228.0,0.3172926447574335,0.7720119899564342,0.13615023474178403,0.10306671362469419,0.3503824700438275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.748759547491679,10.411178267606632,0.0,0.0,0.0,0.0
