intervention_id,repo,role,period,anchor_commit,anchor_date,file_path,suffix,label,future_event_ids,match_window_days,match_distance,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,directory_depth,prior_touches_total,prior_touches_365d,total_churn,churn_365d,author_count_total,author_count_365d,file_age_days,latest_touch_days,log_loc,log_size_bytes,log_prior_touches_total,log_prior_touches_365d,log_total_churn,log_churn_365d
django-django::3f76d1402dac9c2993d588f996dc1c331edbc9a7::django/db/backends/base/schema.py,django-django,intervention,pre,f8bfa806805a87d2cdd677089bd96fbf8400cb95,2016-07-15T14:05:03+00:00,django/db/backends/base/schema.py,.py,0,,365,3.2852375005672867,914.0,46141.0,0.21057194252400252,0.7191960847127664,0.19474835886214442,0.06110247973073531,0.30855516215518813,4.0,31.0,15.0,1260.0,112.0,17.0,10.0,547.7838310185185,7.566608796296296,6.818924065275521,10.739478877125554,3.4657359027997265,2.772588722239781,7.13966033596492,4.727387818712341
django-django::3f76d1402dac9c2993d588f996dc1c331edbc9a7::django/db/backends/base/schema.py,django-django,intervention,post,3f76d1402dac9c2993d588f996dc1c331edbc9a7,2016-07-15T14:34:37+00:00,django/db/backends/base/schema.py,.py,0,,365,3.2852375005672867,920.0,46324.0,0.2102581815041879,0.7193087137360974,0.1923913043478261,0.06147098441152075,0.3079304145808899,4.0,32.0,16.0,1275.0,127.0,17.0,10.0,547.8043634259259,0.0,6.825460036255307,10.74343705115356,3.4965075614664802,2.833213344056216,7.151485463904735,4.852030263919617
django-django::3f76d1402dac9c2993d588f996dc1c331edbc9a7::django/db/backends/base/schema.py,django-django,control,pre,7e299c0e03a52052068db5108de97cf59174bfd9,2017-01-15T21:02:39+00:00,django/contrib/postgres/fields/jsonb.py,.py,0,,365,3.2852375005672867,136.0,5786.0,0.27048047010024195,0.796853209750646,0.0661764705882353,0.0,0.3112321291525853,4.0,7.0,5.0,212.0,111.0,5.0,3.0,595.9528819444445,8.859108796296296,4.919980925828125,8.663369301573839,2.0794415416798357,1.791759469228055,5.3612921657094255,4.718498871295094
django-django::3f76d1402dac9c2993d588f996dc1c331edbc9a7::django/db/backends/base/schema.py,django-django,control,post,1f10c3994cf3b54749c5a541896f4ac28ea694fa,2017-01-16T11:24:16+00:00,django/contrib/postgres/fields/jsonb.py,.py,0,,365,3.2852375005672867,135.0,5764.0,0.27099236641221375,0.7968080011044196,0.06666666666666667,0.0,0.31164706157612804,4.0,8.0,6.0,215.0,114.0,6.0,4.0,596.5512268518519,0.0,4.912654885736052,8.65956043270316,2.1972245773362196,1.9459101490553132,5.375278407684165,4.74493212836325
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,intervention,pre,44f166d0664bb3bd1dfd36d74ed686079eee6c88,2023-11-09T13:18:12+00:00,storage/remote/write.go,.go,0,,90,2.5826046867733194,243.0,9322.0,0.3351212186226132,0.7918355849275397,0.09053497942386832,0.0,0.3371216405872441,2.0,54.0,3.0,783.0,36.0,28.0,3.0,2311.0765625,0.0,5.497168225293202,9.140239744296693,4.007333185232471,1.3862943611198906,6.664409020350408,3.6109179126442243
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,intervention,post,06b486b41e233eeb8c772fb18c04ed83567cd56f,2023-11-09T13:18:12+00:00,storage/remote/write.go,.go,0,,90,2.5826046867733194,239.0,9161.0,0.3320598187970746,0.794202522904253,0.08786610878661087,0.0,0.33621595354182593,2.0,55.0,4.0,812.0,65.0,29.0,4.0,2311.0765625,0.0,5.480638923341991,9.122819774446688,4.02535169073515,1.6094379124341003,6.70073110954781,4.189654742026425
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,control,pre,b5b467154848cf94c4aa1cd44f301ce4528f3364,2024-01-05T15:49:32+00:00,promql/parser/generated_parser.y.go,.go,0,,90,2.5826046867733194,1760.0,45528.0,0.22548761201897732,0.5825919910050342,0.12897727272727272,0.1651051691178928,0.2769123963438111,2.0,29.0,9.0,13078.0,4558.0,14.0,6.0,1418.0306828703704,0.0,7.473637108496206,10.726104764547102,3.4011973816621555,2.302585092994046,9.478763169489152,8.424858580213442
prometheus-prometheus::06b486b41e233eeb8c772fb18c04ed83567cd56f::storage/remote/write.go,prometheus-prometheus,control,post,1d8e6e8b6e2e708c05286e626eefbc5ed5f293ce,2024-01-05T15:49:32+00:00,promql/parser/generated_parser.y.go,.go,0,,90,2.5826046867733194,1760.0,45687.0,0.22549083984503251,0.5829249117336732,0.12897727272727272,0.1651051691178928,0.2769874600635524,2.0,30.0,10.0,13083.0,4563.0,14.0,6.0,1418.0306828703704,0.0,7.473637108496206,10.7295909603447,3.4339872044851463,2.3978952727983707,9.479145388658274,8.425954710981966
fastapi-fastapi::0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa::fastapi/__init__.py,fastapi-fastapi,intervention,pre,f2bd2c44e2e568576ad92f49b82c99bf686dc658,2020-02-29T20:49:09+00:00,fastapi/__init__.py,.py,0,,180,5.311032241467547,18.0,445.0,0.6224719101123596,0.8720411979505859,0.05555555555555555,0.0,0.46864076141024325,1.0,98.0,66.0,217.0,145.0,1.0,1.0,451.5779976851852,0.0,2.9444389791664403,6.100318952020064,4.59511985013459,4.204692619390966,5.384495062789089,4.983606621708336
fastapi-fastapi::0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa::fastapi/__init__.py,fastapi-fastapi,intervention,post,0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa,2020-03-01T20:49:20+00:00,fastapi/__init__.py,.py,0,,180,5.311032241467547,22.0,561.0,0.5614973262032086,0.8490646516683038,0.045454545454545456,0.0,0.43512712548392085,1.0,99.0,66.0,223.0,149.0,1.0,1.0,452.578125,0.0,3.1354942159291497,6.331501849893691,4.605170185988092,4.204692619390966,5.4116460518550396,5.0106352940962555
fastapi-fastapi::0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa::fastapi/__init__.py,fastapi-fastapi,control,pre,e4ea6426dc742afae38f76b8db4a5ee5316a3016,2020-07-10T10:24:03+00:00,scripts/docs.py,.py,0,,180,5.311032241467547,310.0,12101.0,0.2656805222708867,0.7851001903032416,0.07741935483870968,0.0,0.30775037219574314,1.0,7.0,7.0,461.0,461.0,2.0,2.0,105.63483796296296,54.879618055555554,5.739792912179234,9.401126007182267,2.0794415416798357,2.0794415416798357,6.135564891081739,6.135564891081739
fastapi-fastapi::0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa::fastapi/__init__.py,fastapi-fastapi,control,post,a5c03ba1b7468a52a6c7c5b62fd4a55840381598,2020-07-10T12:31:44+00:00,scripts/docs.py,.py,0,,180,5.311032241467547,313.0,12233.0,0.2648573530613913,0.784480472912811,0.07667731629392971,0.0,0.30714072390322744,1.0,8.0,8.0,474.0,474.0,2.0,2.0,105.72350694444444,0.0,5.749392985908253,9.411974239802511,2.1972245773362196,2.1972245773362196,6.163314804034641,6.163314804034641
fastapi-fastapi::1f01ce9615fe83ea5235820266e3a78ae8768847::docs_src/additional_responses/tutorial002.py,fastapi-fastapi,intervention,pre,352c5f5ecc078a661a250cd5b7cd77939722e0f9,2020-06-28T11:59:20+00:00,docs_src/additional_responses/tutorial002.py,.py,0,,90,6.593788747914971,22.0,589.0,0.5704584040747029,0.9181409725411093,0.09090909090909091,0.0,0.4667786448948081,2.0,1.0,1.0,28.0,28.0,1.0,1.0,93.70100694444444,93.70100694444444,3.1354942159291497,6.380122536899765,0.6931471805599453,0.6931471805599453,3.367295829986474,3.367295829986474
fastapi-fastapi::1f01ce9615fe83ea5235820266e3a78ae8768847::docs_src/additional_responses/tutorial002.py,fastapi-fastapi,intervention,post,1f01ce9615fe83ea5235820266e3a78ae8768847,2020-06-28T18:13:30+00:00,docs_src/additional_responses/tutorial002.py,.py,0,,90,6.593788747914971,23.0,628.0,0.5605095541401274,0.9195853423623485,0.08695652173913043,0.0,0.46211848088736546,2.0,2.0,2.0,32.0,32.0,1.0,1.0,93.9608449074074,0.0,3.1780538303479458,6.444131256700441,1.0986122886681098,1.0986122886681098,3.4965075614664802,3.4965075614664802
fastapi-fastapi::1f01ce9615fe83ea5235820266e3a78ae8768847::docs_src/additional_responses/tutorial002.py,fastapi-fastapi,control,pre,5cbcb9a9653e95f606e7507032e9d3785b2dd598,2020-06-12T22:55:30+00:00,fastapi/dependencies/utils.py,.py,0,,90,6.593788747914971,714.0,28536.0,0.21323941687692738,0.7525031199047637,0.1330532212885154,0.06073303137496104,0.3031172532556619,2.0,46.0,16.0,1754.0,657.0,13.0,11.0,554.2712962962963,0.08160879629629629,6.5722825426940075,10.258956769878603,3.8501476017100584,2.833213344056216,7.470224135899966,6.489204931325317
fastapi-fastapi::1f01ce9615fe83ea5235820266e3a78ae8768847::docs_src/additional_responses/tutorial002.py,fastapi-fastapi,control,post,a0ab47e89ed9f492ea15157ce7096f0a393bbaca,2020-06-12T22:56:00+00:00,fastapi/dependencies/utils.py,.py,0,,90,6.593788747914971,714.0,28535.0,0.21328193446644472,0.7524645001957129,0.1330532212885154,0.06073303137496104,0.30311423175681756,2.0,47.0,17.0,1756.0,659.0,14.0,12.0,554.2716435185185,0.0,6.5722825426940075,10.258921727038727,3.871201010907891,2.8903717578961645,7.471363088187097,6.492239835020471
psf-requests::a80bd7708d620ba1797aed1ca0840996fa137517::requests/utils.py,psf-requests,intervention,pre,0b41cec7a42682da52a24c87ff6b2c341f101005,2014-01-07T16:34:51+00:00,requests/utils.py,.py,0,,90,0.579454130155086,489.0,19273.0,0.33518393607637625,0.7843611437411883,0.1329243353783231,0.029462074889162616,0.3487608300991929,1.0,121.0,31.0,1891.0,370.0,43.0,16.0,874.4659953703704,0.0,6.194405391104672,9.866512316411233,4.804021044733257,3.4657359027997265,7.545389749611823,5.916202062607435
psf-requests::a80bd7708d620ba1797aed1ca0840996fa137517::requests/utils.py,psf-requests,intervention,post,a80bd7708d620ba1797aed1ca0840996fa137517,2014-01-07T17:23:11+00:00,requests/utils.py,.py,0,,90,0.579454130155086,490.0,19265.0,0.33485595639761223,0.7843316976543808,0.1326530612244898,0.029462074889162616,0.3486486309816413,1.0,122.0,32.0,1896.0,375.0,43.0,16.0,874.4995601851851,0.0,6.19644412779452,9.86609716331757,4.812184355372417,3.4965075614664802,7.5480289699350145,5.929589143389895
psf-requests::a80bd7708d620ba1797aed1ca0840996fa137517::requests/utils.py,psf-requests,control,pre,326a22e8880c1dba52698a479eb7b6038d5b2e87,2014-01-30T15:11:24+00:00,requests/sessions.py,.py,0,,90,0.579454130155086,440.0,20083.0,0.27944032266095703,0.7607627729584473,0.12045454545454545,0.03398500028846243,0.32092316713344676,1.0,195.0,78.0,2555.0,755.0,51.0,27.0,897.5391319444444,0.0,6.089044875446846,9.907678757154596,5.278114659230517,4.3694478524670215,7.846198815497425,6.628041376179533
psf-requests::a80bd7708d620ba1797aed1ca0840996fa137517::requests/utils.py,psf-requests,control,post,d9f34c6848b9b313beefa7d3ce05f52fdea28c27,2014-01-31T07:36:44+00:00,requests/sessions.py,.py,0,,90,0.579454130155086,440.0,20111.0,0.2795982298244742,0.7608133429361945,0.12272727272727273,0.03398500028846243,0.3215102273145138,1.0,196.0,78.0,2557.0,749.0,51.0,27.0,898.2233912037037,0.0,6.089044875446846,9.909071930830029,5.2832037287379885,4.3694478524670215,7.846980982138788,6.620073206530356
psf-requests::ca187abd13052fee100909076358fca89b473e0f::requests/utils.py,psf-requests,intervention,pre,ac4e05874a1a983ca126185a0e4d4e74915f792e,2014-01-09T19:50:56+00:00,requests/utils.py,.py,0,,90,0.6229499841986526,498.0,19621.0,0.3364252586514449,0.7844916445249397,0.13253012048192772,0.06073303137496104,0.35383096855874585,1.0,123.0,33.0,1907.0,386.0,43.0,16.0,876.6021643518518,2.1026041666666666,6.212606095751519,9.884406664723336,4.820281565605037,3.5263605246161616,7.553810852008231,5.958424693029782
psf-requests::ca187abd13052fee100909076358fca89b473e0f::requests/utils.py,psf-requests,intervention,post,ca187abd13052fee100909076358fca89b473e0f,2014-01-11T09:59:23+00:00,requests/utils.py,.py,0,,90,0.6229499841986526,499.0,19665.0,0.3360793287566743,0.7845218617794926,0.13226452905811623,0.06073303137496104,0.35361462937132054,1.0,124.0,33.0,1918.0,390.0,43.0,16.0,878.1913657407407,0.0,6.214608098422191,9.886646535340102,4.8283137373023015,3.5263605246161616,7.5595594960077,5.968707559985366
psf-requests::ca187abd13052fee100909076358fca89b473e0f::requests/utils.py,psf-requests,control,pre,6d7e8a97bbefa287366bc5d0b0b8f789532e853a,2014-03-12T19:20:12+00:00,requests/sessions.py,.py,0,,90,0.6229499841986526,435.0,20002.0,0.2797220277972203,0.7612765093976315,0.1310344827586207,0.04553272203045609,0.3254364367989193,1.0,201.0,63.0,2622.0,635.0,52.0,20.0,938.7119097222222,24.013773148148147,6.077642243349034,9.903637541287253,5.308267697401205,4.1588830833596715,7.872073979866873,6.455198563340122
psf-requests::ca187abd13052fee100909076358fca89b473e0f::requests/utils.py,psf-requests,control,post,97cf16e958a948ecf30c3019ae94f2e7ec7dcb7f,2014-03-12T19:22:11+00:00,requests/sessions.py,.py,0,,90,0.6229499841986526,445.0,20441.0,0.28056357321070396,0.761254337357451,0.12808988764044943,0.046352437327118065,0.3250319546421113,1.0,202.0,64.0,2661.0,674.0,52.0,20.0,938.713287037037,0.0,6.100318952020064,9.925346886889022,5.313205979041787,4.174387269895637,7.8868329989550565,6.51471269087253
psf-requests::6d7e8a97bbefa287366bc5d0b0b8f789532e853a::requests/utils.py,psf-requests,intervention,pre,03f444e601e6608f68f3a09d708af93e4512560a,2014-03-03T20:23:59+00:00,requests/utils.py,.py,0,,90,0.9144449914117843,498.0,19653.0,0.3364371851625706,0.7845088584185882,0.13052208835341367,0.06073303137496104,0.3533114743670697,1.0,127.0,31.0,1939.0,374.0,43.0,13.0,929.6251157407407,50.23548611111111,6.212606095751519,9.886036158922373,4.852030263919617,3.4657359027997265,7.570443252057374,5.926926025970411
psf-requests::6d7e8a97bbefa287366bc5d0b0b8f789532e853a::requests/utils.py,psf-requests,intervention,post,6d7e8a97bbefa287366bc5d0b0b8f789532e853a,2014-03-12T19:20:12+00:00,requests/utils.py,.py,0,,90,0.9144449914117843,503.0,19642.0,0.33428367783321455,0.7837106290634945,0.12922465208747516,0.03219280948873617,0.34773962458109325,1.0,128.0,32.0,1964.0,399.0,43.0,13.0,938.5808217592593,0.0,6.222576268071369,9.885476319734277,4.859812404361672,3.4965075614664802,7.583247524303362,5.991464547107982
psf-requests::6d7e8a97bbefa287366bc5d0b0b8f789532e853a::requests/utils.py,psf-requests,control,pre,02618c8df5071d608a8c8341e4a44e26f58215d5,2014-05-18T19:10:35+00:00,requests/adapters.py,.py,0,,90,0.9144449914117843,315.0,15224.0,0.2620204939569101,0.7972426149970997,0.0761904761904762,0.0,0.30865539138158476,1.0,80.0,31.0,870.0,268.0,23.0,16.0,519.4005439814815,0.0,5.755742213586912,9.630694092578098,4.394449154672439,3.4657359027997265,6.769641976852503,5.594711379601839
psf-requests::6d7e8a97bbefa287366bc5d0b0b8f789532e853a::requests/utils.py,psf-requests,control,post,54e96b40b7c36deb547339e5d3d4ccac75b53b51,2014-05-18T19:24:35+00:00,requests/adapters.py,.py,0,,90,0.9144449914117843,317.0,15352.0,0.26113861386138615,0.7974808111561805,0.07570977917981073,0.0,0.308252268046044,1.0,81.0,32.0,881.0,279.0,23.0,16.0,519.4102662037037,0.0,5.762051382780177,9.639066173658899,4.406719247264253,3.4965075614664802,6.782192056006791,5.634789603169249
psf-requests::ce234d53a5b8d829eca4f27857e6ea2625575fe8::setup.py,psf-requests,intervention,pre,e95e173b8c77997c8832bc2c4c442a9a69ffabc3,2015-03-23T15:13:14+00:00,setup.py,.py,0,,90,4.361654623341409,68.0,2124.0,0.4246704331450094,0.8187156791482554,0.08823529411764706,0.0,0.380535608978748,0.0,75.0,8.0,494.0,37.0,16.0,4.0,1498.847650462963,9.517881944444444,4.23410650459726,7.661527081358517,4.330733340286331,2.1972245773362196,6.20455776256869,3.6375861597263857
psf-requests::ce234d53a5b8d829eca4f27857e6ea2625575fe8::setup.py,psf-requests,intervention,post,ce234d53a5b8d829eca4f27857e6ea2625575fe8,2015-03-25T17:21:34+00:00,setup.py,.py,0,,90,4.361654623341409,64.0,2059.0,0.4230208839242351,0.815833728174739,0.0625,0.0,0.37313693698135675,0.0,76.0,9.0,502.0,45.0,17.0,5.0,1500.9367708333334,0.0,4.174387269895637,7.630461261783627,4.343805421853684,2.302585092994046,6.220590170099739,3.828641396489095
psf-requests::ce234d53a5b8d829eca4f27857e6ea2625575fe8::setup.py,psf-requests,control,pre,8c4d4f1af3a501ae0beec5e270f3206cda5c4842,2015-06-02T19:02:46+00:00,test_requests.py,.py,0,,90,4.361654623341409,1325.0,56439.0,0.213752901362533,0.674576948941788,0.021132075471698115,0.07380922596204904,0.2568913028726412,0.0,309.0,40.0,6211.0,500.0,91.0,17.0,1570.0069328703703,0.0,7.189922170745808,10.940933405966751,5.736572297479192,3.713572066704308,8.734238184268579,6.2166061010848646
psf-requests::ce234d53a5b8d829eca4f27857e6ea2625575fe8::setup.py,psf-requests,control,post,42944007338bdaa570a3ab25aafc279ef150d169,2015-06-03T01:13:22+00:00,test_requests.py,.py,0,,90,4.361654623341409,1325.0,56448.0,0.21370110544217688,0.6745414960104222,0.021132075471698115,0.07380922596204904,0.25686684356377926,0.0,310.0,41.0,6213.0,502.0,91.0,17.0,1570.2642939814814,0.0,7.189922170745808,10.941092854629048,5.739792912179234,3.7376696182833684,8.734560089952993,6.220590170099739
psf-requests::33619268f986b7d6452fdab43e70096401c5b361::requests/models.py,psf-requests,intervention,pre,e5894e99b708ce08c5573722c35ff548590ba43c,2017-05-30T02:58:01+00:00,requests/models.py,.py,0,,90,1.0110841279409675,759.0,33914.0,0.28548681960252403,0.760732917428949,0.08959156785243742,0.0,0.3094845633600156,1.0,615.0,40.0,8864.0,287.0,168.0,19.0,2207.3585532407405,0.44881944444444444,6.633318433280377,10.43161267338018,6.423246963533519,3.713572066704308,9.089866218508309,5.662960480135946
psf-requests::33619268f986b7d6452fdab43e70096401c5b361::requests/models.py,psf-requests,intervention,post,33619268f986b7d6452fdab43e70096401c5b361,2017-05-30T03:00:09+00:00,requests/models.py,.py,0,,90,1.0110841279409675,761.0,33946.0,0.285217698697932,0.760732917428949,0.08935611038107753,0.0,0.30935840848729723,1.0,616.0,41.0,8874.0,297.0,168.0,19.0,2207.3600347222223,0.0,6.635946555686647,10.4325557638394,6.424869023905388,3.7376696182833684,9.090993614343617,5.697093486505405
psf-requests::33619268f986b7d6452fdab43e70096401c5b361::requests/models.py,psf-requests,control,pre,c77911ca0fe6650c1abbf79a12b7bcc9fc9eb0cb,2017-05-29T05:53:26+00:00,requests/sessions.py,.py,0,,90,1.0110841279409675,603.0,28360.0,0.27905500705218617,0.7579942979223937,0.12935323383084577,0.08137811912170374,0.3288414381361376,1.0,281.0,25.0,3337.0,243.0,82.0,14.0,2112.1516550925926,2.1275810185185184,6.403574197934815,10.2527702409553,5.641907070938114,3.258096538021482,8.11312710422178,5.497168225293202
psf-requests::33619268f986b7d6452fdab43e70096401c5b361::requests/models.py,psf-requests,control,post,86f8cb8a35ecde88af1eec344498799164b10cb0,2017-05-29T16:53:24+00:00,requests/sessions.py,.py,0,,90,1.0110841279409675,582.0,27248.0,0.2796168526130358,0.7602140627686966,0.12371134020618557,0.078135971352466,0.32774174938258577,1.0,282.0,26.0,3363.0,269.0,83.0,15.0,2112.609965277778,0.0,6.368187186350492,10.212772102170323,5.645446897643238,3.295836866004329,8.120886021092838,5.598421958998375
pallets-flask::ed7b4ccac1b646aa725007db7fd3ec2d359beaf4::flask/cli.py,pallets-flask,intervention,pre,4532e89efe9ef1161d4cdbd12687dac0c19c49b7,2014-05-07T09:34:20+00:00,flask/cli.py,.py,0,,180,3.63995039140966,312.0,13285.0,0.32352277004140007,0.7992540773872765,0.1346153846153846,0.001122725542325398,0.34538461387535874,1.0,8.0,8.0,438.0,438.0,2.0,2.0,8.9221875,0.0,5.746203190540153,9.494466128225186,2.1972245773362196,2.1972245773362196,6.0844994130751715,6.0844994130751715
