repo,anchor_tag,anchor_commit,intervention_commit,intervention_parent,file_path,commit_date,intervention_type,keyword_basis,review_decision,reviewer,notes
django-django,1.7a2,074d3183d92cd5ed5da8f51e7048b12a96f55e0a,c28beb429107956f8bde8053936502124c964bec,074d3183d92cd5ed5da8f51e7048b12a96f55e0a,django/utils/html.py,2014-04-03T19:24:29+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7b1,7b3a221ad674ce74afd5db2a7dd0a0a3beb354ed,23984cf907168d2a26579e54bf53d5d222431f01,7b3a221ad674ce74afd5db2a7dd0a0a3beb354ed,django/utils/html.py,2014-04-03T19:28:10+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,1851dcf377d05a5d167cf482674e4c4a4e2502a5,9eeb788cfb70d07d87b3d07434d6a149ab2d7471,1851dcf377d05a5d167cf482674e4c4a4e2502a5,django/views/debug.py,2014-11-16T20:41:44+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,f8bfa806805a87d2cdd677089bd96fbf8400cb95,3f76d1402dac9c2993d588f996dc1c331edbc9a7,f8bfa806805a87d2cdd677089bd96fbf8400cb95,django/db/backends/base/schema.py,2016-07-15T14:34:37+00:00,refactor,refactor,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
django-django,1.7a2,f24eea3b69d9c3139f0145cd48a8962f67671aff,ddf169cdaca91e92dd5bfe6796bb6f38369ecb68,f24eea3b69d9c3139f0145cd48a8962f67671aff,django/conf/global_settings.py,2016-11-30T13:57:27+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,1e655d35ad7540ea557c532ebc72a9acc407df50,1557778121e5d04a80f1f7c81eeb4b47400939e4,1e655d35ad7540ea557c532ebc72a9acc407df50,django/core/management/commands/loaddata.py,2021-05-14T18:45:04+00:00,simplify,simplify;split,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
django-django,1.7a2,c9d6e3595cfd0aa58cde1656bd735ecfcd7a872b,c5cd8783825b5f6384417dac5f3889b4210b7d08,c9d6e3595cfd0aa58cde1656bd735ecfcd7a872b,django/db/models/sql/query.py,2022-02-03T10:20:46+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,9c19aff7c7561e3a82978a272ecdaad40dda5c00,7119f40c9881666b6f9b5cf7df09ee1d21cc8344,9c19aff7c7561e3a82978a272ecdaad40dda5c00,django/conf/global_settings.py,2022-02-07T19:37:05+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,9c19aff7c7561e3a82978a272ecdaad40dda5c00,7119f40c9881666b6f9b5cf7df09ee1d21cc8344,9c19aff7c7561e3a82978a272ecdaad40dda5c00,django/db/models/sql/query.py,2022-02-07T19:37:05+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,9c19aff7c7561e3a82978a272ecdaad40dda5c00,7119f40c9881666b6f9b5cf7df09ee1d21cc8344,9c19aff7c7561e3a82978a272ecdaad40dda5c00,django/http/multipartparser.py,2022-02-07T19:37:05+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,4.0.2,6a682b38e75d4c975b4c4493565a59f1bc14397c,3278c31fa59b41d03aea167f4cf85f4ddf7f848d,6a682b38e75d4c975b4c4493565a59f1bc14397c,django/conf/global_settings.py,2022-02-08T18:25:02+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,4.0.2,6a682b38e75d4c975b4c4493565a59f1bc14397c,3278c31fa59b41d03aea167f4cf85f4ddf7f848d,6a682b38e75d4c975b4c4493565a59f1bc14397c,django/http/multipartparser.py,2022-02-08T18:25:02+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
django-django,1.7a2,420d13edeed8d2848b52f37144fe5edb7baff0cc,12576bd371c96fcc92f47a3df806531ff10450c6,420d13edeed8d2848b52f37144fe5edb7baff0cc,django/contrib/auth/views.py,2022-04-20T08:04:29+00:00,refactor,refactor,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
django-django,1.7a2,04518e310d4552ff7595a34f5a7f93487d78a406,3d734c09ff0138441dfe0a59010435871d17950f,04518e310d4552ff7595a34f5a7f93487d78a406,django/db/models/sql/query.py,2022-10-06T09:38:03+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
go-gitea-gitea,,46e96c008cf966428c9dad71c7871de88186e3fe,1f2e173a745da8e4b57f96b5561a3c10054d3b76,46e96c008cf966428c9dad71c7871de88186e3fe,modules/context/context.go,2016-07-23T17:08:22+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
go-gitea-gitea,v1.15.0-dev,ab77a24f18ae45248bd6c71778fe3bfacacf864f,47fd1569361a4cb474aa760cefa76c1158c5d944,ab77a24f18ae45248bd6c71778fe3bfacacf864f,modules/context/context.go,2021-05-04T21:48:31+00:00,extract,extract,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
go-gitea-gitea,v1.16.0-dev,9d943bf374e56e4d403303a6a2caafc1c79cdb6f,4da1d9781025aa4a85899b1ddeb25aabbaa82703,9d943bf374e56e4d403303a6a2caafc1c79cdb6f,modules/context/context.go,2021-12-15T06:59:57+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
prometheus-prometheus,,fd63500ed3550a5f7fd252ee4317a259fbe6ec38,682cf6fc51f2ce8ca38d7039ebf0133e34e46886,fd63500ed3550a5f7fd252ee4317a259fbe6ec38,rules/ast/query_analyzer.go,2014-02-14T14:15:57+00:00,simplify,simplify,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
prometheus-prometheus,0.9.0rc1,b90350737180876c6318c57cc260b62f8f0c94cb,b1e49561427992dd28b4795cfd38002483b4f9ff,b90350737180876c6318c57cc260b62f8f0c94cb,web/web.go,2014-12-10T15:16:49+00:00,cleanup,cleanup,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
prometheus-prometheus,v2.0.0,a8cce41882e5d94f876d93c1b7c29d37a32f58eb,e405e2f1ea2156f76a7e70f5471b88a590a8e24a,a8cce41882e5d94f876d93c1b7c29d37a32f58eb,web/web.go,2017-12-18T17:22:49+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
prometheus-prometheus,,e138c7ed7e101d8addaf22978d2d6b15b1fb1963,d48606827c06abdf320bcee6a3df79b3708979b1,e138c7ed7e101d8addaf22978d2d6b15b1fb1963,block.go,2019-02-08T11:35:32+00:00,simplify,simplify,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
prometheus-prometheus,v2.25.0-rc.0,4fca1b9f5dee6ba8d4da596be9b2f671097b1431,a2e5ad61746ec143c8385a5536c542be060b78c1,4fca1b9f5dee6ba8d4da596be9b2f671097b1431,web/web.go,2021-02-15T11:30:00+00:00,split,split,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
prometheus-prometheus,v0.47.1,44f166d0664bb3bd1dfd36d74ed686079eee6c88,06b486b41e233eeb8c772fb18c04ed83567cd56f,44f166d0664bb3bd1dfd36d74ed686079eee6c88,storage/remote/write.go,2023-11-09T13:18:12+00:00,cleanup,cleanup,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
traefik-traefik,,8fcbd73edcb1e5d85be14bf7b755f267dab4c0d4,bf37869b8f6fd8315828f189d4a8e811d12dccae,8fcbd73edcb1e5d85be14bf7b755f267dab4c0d4,tortuous.go,2015-09-07T08:38:58+00:00,refactor,refactor,accept,initial_curation,Accepted under the deterministic structural-refactoring screen.
traefik-traefik,v1.3.0-rc2,ff3481f06b3e5cffa751a0ba4b35da3a896deb54,26100231310ab3a780173a535dd4f4a99b9984fd,ff3481f06b3e5cffa751a0ba4b35da3a896deb54,integration/https_test.go,2017-05-18T20:34:15+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v1.3.3,bbb133d94c0b71e409b8223c967bc8e9a3f459a5,2e84b1e556c21bb249d55f4665fa6e825d66bbc3,bbb133d94c0b71e409b8223c967bc8e9a3f459a5,integration/https_test.go,2017-07-10T12:58:31+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v1.7.4,d3ae88f108f927201fffc310c61cd31cdf5e8ea8,a09dfa3ce10f222ab6e10ac11386d330698ff6f8,d3ae88f108f927201fffc310c61cd31cdf5e8ea8,integration/https_test.go,2018-11-14T09:18:03+00:00,refactor,refactor,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.0.0-alpha4,b143101f8259e118761d4c0472cc167ef97fcf90,518a37e77673d84cf0e9e83067494bcfe25daf40,b143101f8259e118761d4c0472cc167ef97fcf90,pkg/server/router/router_test.go,2019-06-05T20:18:06+00:00,rework,rework,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.0.0-alpha4,b143101f8259e118761d4c0472cc167ef97fcf90,518a37e77673d84cf0e9e83067494bcfe25daf40,b143101f8259e118761d4c0472cc167ef97fcf90,pkg/server/router/tcp/router_test.go,2019-06-05T20:18:06+00:00,rework,rework,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.9.4,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,fadee5e87b2cb52855977b42d1590acc9044d65d,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,pkg/server/router/router.go,2022-11-16T10:38:07+00:00,rework,rework,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.9.4,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,fadee5e87b2cb52855977b42d1590acc9044d65d,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,pkg/server/router/router_test.go,2022-11-16T10:38:07+00:00,rework,rework,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.9.4,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,fadee5e87b2cb52855977b42d1590acc9044d65d,67d9c8da0b5fb8c1114a8dd9fbe14a5f6d2db201,pkg/server/routerfactory.go,2022-11-16T10:38:07+00:00,rework,rework,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
traefik-traefik,v2.10.0,2cebd0a083a9c9d0807d20aa885046f9660d55f8,466d7461b76fc1a292591b450e4bfd3e0c96cc3f,2cebd0a083a9c9d0807d20aa885046f9660d55f8,pkg/config/static/static_config.go,2023-05-10T13:28:05+00:00,split,split,accept,security_file_enrichment,Accepted under the deterministic security-file refactoring screen before the first audited security event on this file.
